ID,Time,Count,Temperature,Humidity
0,2025-05-18T18:52:53.783Z,18417,24.8,52.20
1,2025-05-18T18:52:58.393Z,18417,24.73,52.84
0,2025-05-18T18:53:13.806Z,18418,24.6,52.23
1,2025-05-18T18:53:18.403Z,18418,24.73,52.84
0,2025-05-18T18:53:33.800Z,18419,24.8,52.27
1,2025-05-18T18:53:38.395Z,18419,24.73,52.87
0,2025-05-18T18:53:53.784Z,18420,24.6,52.27
1,2025-05-18T18:53:58.427Z,18420,24.73,52.87
0,2025-05-18T18:54:13.790Z,18421,24.8,52.20
1,2025-05-18T18:54:18.392Z,18421,24.73,52.90
0,2025-05-18T18:54:33.805Z,18422,24.8,52.23
1,2025-05-18T18:54:38.433Z,18422,24.73,52.90
0,2025-05-18T18:54:53.788Z,18423,24.6,52.23
1,2025-05-18T18:54:58.390Z,18423,24.73,52.90
0,2025-05-18T18:55:13.782Z,18424,24.8,52.23
1,2025-05-18T18:55:18.424Z,18424,24.73,52.87
0,2025-05-18T18:55:33.798Z,18425,24.6,52.20
1,2025-05-18T18:55:38.408Z,18425,24.73,52.93
0,2025-05-18T18:55:53.797Z,18426,24.6,52.46
1,2025-05-18T18:55:58.541Z,18426,24.73,52.93
0,2025-05-18T18:56:13.781Z,18427,24.6,52.39
1,2025-05-18T18:56:18.493Z,18427,24.73,52.93
0,2025-05-18T18:56:33.801Z,18428,24.8,52.30
1,2025-05-18T18:56:38.387Z,18428,24.72,52.93
0,2025-05-18T18:56:53.781Z,18429,24.6,52.23
1,2025-05-18T18:56:58.408Z,18429,24.73,52.90
0,2025-05-18T18:57:13.802Z,18430,24.8,52.30
1,2025-05-18T18:57:18.430Z,18430,24.73,52.93
0,2025-05-18T18:57:33.849Z,18431,24.6,52.30
1,2025-05-18T18:57:38.392Z,18431,24.73,52.93
0,2025-05-18T18:57:53.801Z,18432,24.6,52.39
1,2025-05-18T18:57:58.419Z,18432,24.73,52.93
0,2025-05-18T18:58:13.778Z,18433,24.6,52.55
1,2025-05-18T18:58:18.523Z,18433,24.73,52.93
0,2025-05-18T18:58:34.043Z,18434,24.6,52.52
1,2025-05-18T18:58:38.421Z,18434,24.73,52.93
0,2025-05-18T18:58:53.793Z,18435,24.8,52.42
1,2025-05-18T18:58:58.427Z,18435,24.73,52.96
0,2025-05-18T18:59:13.783Z,18436,24.6,52.46
1,2025-05-18T18:59:18.406Z,18436,24.73,52.93
0,2025-05-18T18:59:33.783Z,18437,24.4,52.55
1,2025-05-18T18:59:38.385Z,18437,24.73,52.96
0,2025-05-18T18:59:53.776Z,18438,24.6,52.49
1,2025-05-18T18:59:58.450Z,18438,24.73,52.96
0,2025-05-18T19:00:13.814Z,18439,24.6,52.49
1,2025-05-18T19:00:18.416Z,18439,24.75,52.96
0,2025-05-18T19:00:33.772Z,18440,24.6,52.52
1,2025-05-18T19:00:38.437Z,18440,24.73,53.0
0,2025-05-18T19:00:53.806Z,18441,24.8,52.52
1,2025-05-18T19:00:58.417Z,18441,24.73,53.0
0,2025-05-18T19:01:13.781Z,18442,24.6,52.49
1,2025-05-18T19:01:18.383Z,18442,24.73,53.0
0,2025-05-18T19:01:33.774Z,18443,24.6,52.49
1,2025-05-18T19:01:38.401Z,18443,24.73,53.0
0,2025-05-18T19:01:53.796Z,18444,24.6,52.46
1,2025-05-18T19:01:58.424Z,18444,24.73,53.3
0,2025-05-18T19:02:13.788Z,18445,24.6,52.49
1,2025-05-18T19:02:18.422Z,18445,24.75,53.3
0,2025-05-18T19:02:33.772Z,18446,24.8,52.55
1,2025-05-18T19:02:38.406Z,18446,24.73,53.6
0,2025-05-18T19:02:53.835Z,18447,24.6,52.65
1,2025-05-18T19:02:58.404Z,18447,24.73,53.6
0,2025-05-18T19:03:13.787Z,18448,24.6,52.61
1,2025-05-18T19:03:18.415Z,18448,24.75,53.6
0,2025-05-18T19:03:33.767Z,18449,24.6,52.61
1,2025-05-18T19:03:38.391Z,18449,24.75,53.6
0,2025-05-18T19:03:53.809Z,18450,24.6,52.61
1,2025-05-18T19:03:58.384Z,18450,24.73,53.6
0,2025-05-18T19:04:13.778Z,18451,24.8,52.61
1,2025-05-18T19:04:18.422Z,18451,24.73,53.6
0,2025-05-18T19:04:33.776Z,18452,24.8,52.68
1,2025-05-18T19:04:38.427Z,18452,24.75,53.9
0,2025-05-18T19:04:53.832Z,18453,24.6,52.71
1,2025-05-18T19:04:58.391Z,18453,24.73,53.9
0,2025-05-18T19:05:13.766Z,18454,24.6,52.71
1,2025-05-18T19:05:18.412Z,18454,24.73,53.12
0,2025-05-18T19:05:33.768Z,18455,24.6,52.61
1,2025-05-18T19:05:38.482Z,18455,24.73,53.12
0,2025-05-18T19:05:53.798Z,18456,24.6,52.61
1,2025-05-18T19:05:58.396Z,18456,24.73,53.12
0,2025-05-18T19:06:13.782Z,18457,24.8,52.68
1,2025-05-18T19:06:18.411Z,18457,24.72,53.15
0,2025-05-18T19:06:33.798Z,18458,24.6,52.77
1,2025-05-18T19:06:38.377Z,18458,24.73,53.18
0,2025-05-18T19:06:53.797Z,18459,24.6,52.71
1,2025-05-18T19:06:58.379Z,18459,24.73,53.15
0,2025-05-18T19:07:13.770Z,18460,24.6,52.65
1,2025-05-18T19:07:18.378Z,18460,24.73,53.15
0,2025-05-18T19:07:33.765Z,18461,24.6,52.74
1,2025-05-18T19:07:38.376Z,18461,24.73,53.18
0,2025-05-18T19:07:53.803Z,18462,24.4,52.77
1,2025-05-18T19:07:58.377Z,18462,24.73,53.22
0,2025-05-18T19:08:13.779Z,18463,24.6,52.74
1,2025-05-18T19:08:18.418Z,18463,24.73,53.22
0,2025-05-18T19:08:33.771Z,18464,24.6,52.81
1,2025-05-18T19:08:38.405Z,18464,24.73,53.22
0,2025-05-18T19:08:53.787Z,18465,24.6,52.84
1,2025-05-18T19:08:58.378Z,18465,24.73,53.25
0,2025-05-18T19:09:13.763Z,18466,24.4,52.93
1,2025-05-18T19:09:18.374Z,18466,24.75,53.28
0,2025-05-18T19:09:33.801Z,18467,24.6,52.96
1,2025-05-18T19:09:38.384Z,18467,24.73,53.28
0,2025-05-18T19:09:53.808Z,18468,24.6,52.93
1,2025-05-18T19:09:58.399Z,18468,24.73,53.31
0,2025-05-18T19:10:13.777Z,18469,24.6,52.93
1,2025-05-18T19:10:18.391Z,18469,24.73,53.31
0,2025-05-18T19:10:33.792Z,18470,24.6,52.93
1,2025-05-18T19:10:38.415Z,18470,24.75,53.31
0,2025-05-18T19:10:53.791Z,18471,24.4,53.6
1,2025-05-18T19:10:58.382Z,18471,24.73,53.28
0,2025-05-18T19:11:13.790Z,18472,24.6,53.3
1,2025-05-18T19:11:18.413Z,18472,24.73,53.31
0,2025-05-18T19:11:33.760Z,18473,24.6,52.93
1,2025-05-18T19:11:38.390Z,18473,24.73,53.37
0,2025-05-18T19:11:53.798Z,18474,24.4,52.96
1,2025-05-18T19:11:58.373Z,18474,24.73,53.34
0,2025-05-18T19:12:13.797Z,18475,24.4,52.96
1,2025-05-18T19:12:18.396Z,18475,24.73,53.34
0,2025-05-18T19:12:33.752Z,18476,24.4,52.90
1,2025-05-18T19:12:38.380Z,18476,24.73,53.37
0,2025-05-18T19:12:53.796Z,18477,24.4,52.93
1,2025-05-18T19:12:58.411Z,18477,24.73,53.41
0,2025-05-18T19:13:13.795Z,18478,24.4,52.93
1,2025-05-18T19:13:18.387Z,18478,24.73,53.37
0,2025-05-18T19:13:33.820Z,18479,24.6,52.96
1,2025-05-18T19:13:38.411Z,18479,24.73,53.41
0,2025-05-18T19:13:53.756Z,18480,24.4,52.93
1,2025-05-18T19:13:58.410Z,18480,24.73,53.41
0,2025-05-18T19:14:13.772Z,18481,24.4,52.96
1,2025-05-18T19:14:18.386Z,18481,24.73,53.44
0,2025-05-18T19:14:33.778Z,18482,24.4,53.0
1,2025-05-18T19:14:38.393Z,18482,24.72,53.44
0,2025-05-18T19:14:53.762Z,18483,24.6,53.3
1,2025-05-18T19:14:58.433Z,18483,24.73,53.47
0,2025-05-18T19:15:13.754Z,18484,24.6,52.93
1,2025-05-18T19:15:18.385Z,18484,24.73,53.47
0,2025-05-18T19:15:33.786Z,18485,24.6,52.93
1,2025-05-18T19:15:38.377Z,18485,24.72,53.50
0,2025-05-18T19:15:53.792Z,18486,24.6,52.96
1,2025-05-18T19:15:58.516Z,18486,24.75,53.50
0,2025-05-18T19:16:13.753Z,18487,24.4,53.0
1,2025-05-18T19:16:18.376Z,18487,24.73,53.53
0,2025-05-18T19:16:33.775Z,18488,24.6,53.9
1,2025-05-18T19:16:38.376Z,18488,24.73,53.53
0,2025-05-18T19:16:53.791Z,18489,24.4,53.6
1,2025-05-18T19:16:58.375Z,18489,24.73,53.53
0,2025-05-18T19:17:13.790Z,18490,24.4,53.3
1,2025-05-18T19:17:18.413Z,18490,24.73,53.56
0,2025-05-18T19:17:33.790Z,18491,24.4,53.9
1,2025-05-18T19:17:38.389Z,18491,24.73,53.56
0,2025-05-18T19:17:53.745Z,18492,24.6,53.15
1,2025-05-18T19:17:58.363Z,18492,24.75,53.56
0,2025-05-18T19:18:13.789Z,18493,24.4,53.12
1,2025-05-18T19:18:18.381Z,18493,24.73,53.56
0,2025-05-18T19:18:33.745Z,18494,24.4,53.12
1,2025-05-18T19:18:38.395Z,18494,24.73,53.53
0,2025-05-18T19:18:53.803Z,18495,24.6,53.18
1,2025-05-18T19:18:58.396Z,18495,24.73,53.56
0,2025-05-18T19:19:13.749Z,18496,24.6,53.18
1,2025-05-18T19:19:18.362Z,18496,24.73,53.60
0,2025-05-18T19:19:33.744Z,18497,24.6,53.12
1,2025-05-18T19:19:38.402Z,18497,24.73,53.60
0,2025-05-18T19:19:53.763Z,18498,24.4,53.15
1,2025-05-18T19:19:58.361Z,18498,24.73,53.63
0,2025-05-18T19:20:13.760Z,18499,24.4,53.6
1,2025-05-18T19:20:18.425Z,18499,24.73,53.60
0,2025-05-18T19:20:33.748Z,18500,24.4,52.96
1,2025-05-18T19:20:38.363Z,18500,24.73,53.60
0,2025-05-18T19:20:53.753Z,18501,24.4,53.6
1,2025-05-18T19:20:58.363Z,18501,24.73,53.60
0,2025-05-18T19:21:13.742Z,18502,24.4,53.12
1,2025-05-18T19:21:18.401Z,18502,24.73,53.60
0,2025-05-18T19:21:33.741Z,18503,24.4,53.25
1,2025-05-18T19:21:38.400Z,18503,24.73,53.60
0,2025-05-18T19:21:53.761Z,18504,24.4,53.31
1,2025-05-18T19:21:58.377Z,18504,24.73,53.60
0,2025-05-18T19:22:13.829Z,18505,24.4,53.31
1,2025-05-18T19:22:18.628Z,18505,24.73,53.60
0,2025-05-18T19:22:33.740Z,18506,24.6,53.25
1,2025-05-18T19:22:38.374Z,18506,24.73,53.63
0,2025-05-18T19:22:53.772Z,18507,24.6,53.25
1,2025-05-18T19:22:58.358Z,18507,24.73,53.63
0,2025-05-18T19:23:13.756Z,18508,24.4,53.31
1,2025-05-18T19:23:18.382Z,18508,24.73,53.66
0,2025-05-18T19:23:33.744Z,18509,24.4,53.34
1,2025-05-18T19:23:38.431Z,18509,24.73,53.63
0,2025-05-18T19:23:53.755Z,18510,24.4,53.25
1,2025-05-18T19:23:58.366Z,18510,24.75,53.63
0,2025-05-18T19:24:13.738Z,18511,24.4,53.15
1,2025-05-18T19:24:18.397Z,18511,24.73,53.63
0,2025-05-18T19:24:33.769Z,18512,24.4,53.22
1,2025-05-18T19:24:38.387Z,18512,24.73,53.63
0,2025-05-18T19:24:53.770Z,18513,24.6,53.34
1,2025-05-18T19:24:58.356Z,18513,24.73,53.63
0,2025-05-18T19:25:13.737Z,18514,24.4,53.31
1,2025-05-18T19:25:18.364Z,18514,24.73,53.63
0,2025-05-18T19:25:33.736Z,18515,24.4,53.18
1,2025-05-18T19:25:38.386Z,18515,24.73,53.63
0,2025-05-18T19:25:53.747Z,18516,24.4,53.22
1,2025-05-18T19:25:58.363Z,18516,24.73,53.63
0,2025-05-18T19:26:13.762Z,18517,24.4,53.31
1,2025-05-18T19:26:18.356Z,18517,24.73,53.66
0,2025-05-18T19:26:33.746Z,18518,24.4,53.31
1,2025-05-18T19:26:38.356Z,18518,24.73,53.66
0,2025-05-18T19:26:53.768Z,18519,24.4,53.15
1,2025-05-18T19:26:58.394Z,18519,24.73,53.69
0,2025-05-18T19:27:13.744Z,18520,24.4,53.9
1,2025-05-18T19:27:18.370Z,18520,24.73,53.69
0,2025-05-18T19:27:33.733Z,18521,24.4,53.6
1,2025-05-18T19:27:38.350Z,18521,24.75,53.69
0,2025-05-18T19:27:53.766Z,18522,24.4,52.96
1,2025-05-18T19:27:58.367Z,18522,24.73,53.69
0,2025-05-18T19:28:13.732Z,18523,24.4,53.3
1,2025-05-18T19:28:18.350Z,18523,24.73,53.72
0,2025-05-18T19:28:33.750Z,18524,24.4,53.9
1,2025-05-18T19:28:38.360Z,18524,24.73,53.69
0,2025-05-18T19:28:53.774Z,18525,24.4,53.37
1,2025-05-18T19:28:58.349Z,18525,24.73,53.69
0,2025-05-18T19:29:13.757Z,18526,24.6,53.31
1,2025-05-18T19:29:18.391Z,18526,24.72,53.72
0,2025-05-18T19:29:33.763Z,18527,24.4,53.18
1,2025-05-18T19:29:38.365Z,18527,24.73,53.69
0,2025-05-18T19:29:53.730Z,18528,24.4,53.3
1,2025-05-18T19:29:58.348Z,18528,24.73,53.69
0,2025-05-18T19:30:13.771Z,18529,24.6,53.0
1,2025-05-18T19:30:18.349Z,18529,24.73,53.69
0,2025-05-18T19:30:33.729Z,18530,24.4,53.0
1,2025-05-18T19:30:38.347Z,18530,24.73,53.69
0,2025-05-18T19:30:53.786Z,18531,24.6,53.9
1,2025-05-18T19:30:58.365Z,18531,24.73,53.72
0,2025-05-18T19:31:13.754Z,18532,24.6,53.6
1,2025-05-18T19:31:18.356Z,18532,24.73,53.75
0,2025-05-18T19:31:33.762Z,18533,24.4,53.22
1,2025-05-18T19:31:38.435Z,18533,24.73,53.72
0,2025-05-18T19:31:53.727Z,18534,24.4,53.28
1,2025-05-18T19:31:58.346Z,18534,24.73,53.72
0,2025-05-18T19:32:13.831Z,18535,24.4,53.25
1,2025-05-18T19:32:18.364Z,18535,24.75,53.72
0,2025-05-18T19:32:33.745Z,18536,24.4,53.12
1,2025-05-18T19:32:38.448Z,18536,24.75,53.72
0,2025-05-18T19:32:53.745Z,18537,24.4,53.6
1,2025-05-18T19:32:58.362Z,18537,24.73,53.72
0,2025-05-18T19:33:13.736Z,18538,24.4,53.6
1,2025-05-18T19:33:18.345Z,18538,24.73,53.75
0,2025-05-18T19:33:33.751Z,18539,24.4,53.18
1,2025-05-18T19:33:38.377Z,18539,24.73,53.72
0,2025-05-18T19:33:53.759Z,18540,24.4,53.22
1,2025-05-18T19:33:58.343Z,18540,24.73,53.69
0,2025-05-18T19:34:13.743Z,18541,24.4,53.18
1,2025-05-18T19:34:18.385Z,18541,24.75,53.69
0,2025-05-18T19:34:33.765Z,18542,24.4,53.15
1,2025-05-18T19:34:38.361Z,18542,24.75,53.75
0,2025-05-18T19:34:53.733Z,18543,24.4,53.12
1,2025-05-18T19:34:58.342Z,18543,24.73,53.75
0,2025-05-18T19:35:13.726Z,18544,24.4,53.18
1,2025-05-18T19:35:18.353Z,18544,24.73,53.72
0,2025-05-18T19:35:33.725Z,18545,24.4,53.37
1,2025-05-18T19:35:38.375Z,18545,24.75,53.75
0,2025-05-18T19:35:53.732Z,18546,24.4,53.41
1,2025-05-18T19:35:58.344Z,18546,24.73,53.75
0,2025-05-18T19:36:13.721Z,18547,24.4,53.37
1,2025-05-18T19:36:18.376Z,18547,24.73,53.78
0,2025-05-18T19:36:33.755Z,18548,24.4,53.31
1,2025-05-18T19:36:38.382Z,18548,24.72,53.75
0,2025-05-18T19:36:53.723Z,18549,24.4,53.31
1,2025-05-18T19:36:58.357Z,18549,24.73,53.75
0,2025-05-18T19:37:13.723Z,18550,24.0,53.63
1,2025-05-18T19:37:18.357Z,18550,24.70,53.82
0,2025-05-18T19:37:33.730Z,18551,24.0,53.91
1,2025-05-18T19:37:38.505Z,18551,24.72,53.78
0,2025-05-18T19:37:53.816Z,18552,23.99,53.88
1,2025-05-18T19:37:58.354Z,18552,24.72,53.82
0,2025-05-18T19:38:13.752Z,18553,24.0,53.72
1,2025-05-18T19:38:18.365Z,18553,24.73,53.82
0,2025-05-18T19:38:33.837Z,18554,24.0,53.78
1,2025-05-18T19:38:38.373Z,18554,24.72,53.88
0,2025-05-18T19:38:53.752Z,18555,24.2,53.69
1,2025-05-18T19:38:58.353Z,18555,24.72,53.94
0,2025-05-18T19:39:13.751Z,18556,24.2,53.66
1,2025-05-18T19:39:18.369Z,18556,24.73,53.94
0,2025-05-18T19:39:33.735Z,18557,24.2,53.56
1,2025-05-18T19:39:38.456Z,18557,24.73,53.91
0,2025-05-18T19:39:53.719Z,18558,24.2,53.44
1,2025-05-18T19:39:58.347Z,18558,24.73,53.91
0,2025-05-18T19:40:13.757Z,18559,24.2,53.37
1,2025-05-18T19:40:18.375Z,18559,24.73,53.94
0,2025-05-18T19:40:33.741Z,18560,24.2,53.37
1,2025-05-18T19:40:38.359Z,18560,24.73,53.94
0,2025-05-18T19:40:53.749Z,18561,24.2,53.31
1,2025-05-18T19:40:58.447Z,18561,24.73,53.91
0,2025-05-18T19:41:13.733Z,18562,24.2,53.28
1,2025-05-18T19:41:18.335Z,18562,24.73,53.94
0,2025-05-18T19:41:33.740Z,18563,24.2,53.25
1,2025-05-18T19:41:38.368Z,18563,24.73,53.94
0,2025-05-18T19:41:53.814Z,18564,24.2,53.28
1,2025-05-18T19:41:58.336Z,18564,24.75,53.97
0,2025-05-18T19:42:13.713Z,18565,24.2,53.37
1,2025-05-18T19:42:18.344Z,18565,24.73,54.1
0,2025-05-18T19:42:33.712Z,18566,24.2,54.13
1,2025-05-18T19:42:38.359Z,18566,24.73,54.1
0,2025-05-18T19:42:53.730Z,18567,24.2,54.13
1,2025-05-18T19:42:58.359Z,18567,24.73,54.1
0,2025-05-18T19:43:13.712Z,18568,24.0,53.69
1,2025-05-18T19:43:18.366Z,18568,24.73,54.1
0,2025-05-18T19:43:33.744Z,18569,24.0,53.60
1,2025-05-18T19:43:38.336Z,18569,24.73,54.1
0,2025-05-18T19:43:53.811Z,18570,24.0,53.66
1,2025-05-18T19:43:58.365Z,18570,24.73,54.1
0,2025-05-18T19:44:13.711Z,18571,23.99,53.88
1,2025-05-18T19:44:18.328Z,18571,24.73,54.1
0,2025-05-18T19:44:33.796Z,18572,24.0,53.75
1,2025-05-18T19:44:38.330Z,18572,24.73,54.1
0,2025-05-18T19:44:53.735Z,18573,23.99,53.66
1,2025-05-18T19:44:58.364Z,18573,24.73,54.1
0,2025-05-18T19:45:13.751Z,18574,23.99,53.66
1,2025-05-18T19:45:18.332Z,18574,24.73,54.7
0,2025-05-18T19:45:33.794Z,18575,24.2,53.69
1,2025-05-18T19:45:38.363Z,18575,24.72,54.7
0,2025-05-18T19:45:53.741Z,18576,24.0,53.66
1,2025-05-18T19:45:58.354Z,18576,24.73,54.7
0,2025-05-18T19:46:13.718Z,18577,23.97,53.69
1,2025-05-18T19:46:18.336Z,18577,24.73,54.7
0,2025-05-18T19:46:33.709Z,18578,24.0,53.69
1,2025-05-18T19:46:38.439Z,18578,24.72,54.7
0,2025-05-18T19:46:53.709Z,18579,24.2,53.66
1,2025-05-18T19:46:58.338Z,18579,24.73,54.4
0,2025-05-18T19:47:13.776Z,18580,24.2,53.60
1,2025-05-18T19:47:18.346Z,18580,24.73,54.7
0,2025-05-18T19:47:33.705Z,18581,24.2,54.4
1,2025-05-18T19:47:38.345Z,18581,24.73,54.7
0,2025-05-18T19:47:53.712Z,18582,24.2,53.91
1,2025-05-18T19:47:58.337Z,18582,24.73,54.7
0,2025-05-18T19:48:13.723Z,18583,24.2,53.82
1,2025-05-18T19:48:18.337Z,18583,24.73,54.10
0,2025-05-18T19:48:33.801Z,18584,24.2,53.75
1,2025-05-18T19:48:38.327Z,18584,24.73,54.10
0,2025-05-18T19:48:53.704Z,18585,24.0,53.75
1,2025-05-18T19:48:58.352Z,18585,24.73,54.13
0,2025-05-18T19:49:13.737Z,18586,24.0,53.75
1,2025-05-18T19:49:18.350Z,18586,24.73,54.13
0,2025-05-18T19:49:33.709Z,18587,24.0,54.4
1,2025-05-18T19:49:38.366Z,18587,24.73,54.10
0,2025-05-18T19:49:53.720Z,18588,24.0,54.1
1,2025-05-18T19:49:58.359Z,18588,24.73,54.19
0,2025-05-18T19:50:13.740Z,18589,24.0,53.69
1,2025-05-18T19:50:18.324Z,18589,24.73,54.19
0,2025-05-18T19:50:33.701Z,18590,24.0,53.69
1,2025-05-18T19:50:38.326Z,18590,24.73,54.16
0,2025-05-18T19:50:53.750Z,18591,24.0,53.63
1,2025-05-18T19:50:58.364Z,18591,24.73,54.13
0,2025-05-18T19:51:13.740Z,18592,24.2,53.50
1,2025-05-18T19:51:18.364Z,18592,24.73,54.13
0,2025-05-18T19:51:33.734Z,18593,24.2,53.44
1,2025-05-18T19:51:38.442Z,18593,24.73,54.16
0,2025-05-18T19:51:53.699Z,18594,24.0,53.47
1,2025-05-18T19:51:58.332Z,18594,24.73,54.32
0,2025-05-18T19:52:13.707Z,18595,24.2,53.56
1,2025-05-18T19:52:18.322Z,18595,24.73,54.98
0,2025-05-18T19:52:33.698Z,18596,24.2,53.56
1,2025-05-18T19:52:38.340Z,18596,24.73,56.85
0,2025-05-18T19:52:53.706Z,18597,24.0,53.66
1,2025-05-18T19:52:58.338Z,18597,24.73,58.91
0,2025-05-18T19:53:13.721Z,18598,24.0,53.69
1,2025-05-18T19:53:18.354Z,18598,24.73,60.70
0,2025-05-18T19:53:33.737Z,18599,24.0,53.72
1,2025-05-18T19:53:38.361Z,18599,24.76,61.67
0,2025-05-18T19:53:53.715Z,18600,23.99,53.78
1,2025-05-18T19:53:58.354Z,18600,24.76,62.87
0,2025-05-18T19:54:13.720Z,18601,23.97,53.94
1,2025-05-18T19:54:18.353Z,18601,24.77,64.53
0,2025-05-18T19:54:33.695Z,18602,24.0,54.13
1,2025-05-18T19:54:38.328Z,18602,24.77,65.94
0,2025-05-18T19:54:53.697Z,18603,24.2,53.88
1,2025-05-18T19:54:58.352Z,18603,24.80,68.3
0,2025-05-18T19:55:13.728Z,18604,24.2,54.38
1,2025-05-18T19:55:18.320Z,18604,24.81,68.70
0,2025-05-18T19:55:33.735Z,18605,24.4,55.20
1,2025-05-18T19:55:38.327Z,18605,24.83,68.90
0,2025-05-18T19:55:53.759Z,18606,24.4,55.82
1,2025-05-18T19:55:58.335Z,18606,24.83,69.24
0,2025-05-18T19:56:13.695Z,18607,24.4,56.1
1,2025-05-18T19:56:18.342Z,18607,24.83,69.79
0,2025-05-18T19:56:33.696Z,18608,24.6,56.66
1,2025-05-18T19:56:38.342Z,18608,24.86,70.38
0,2025-05-18T19:56:53.701Z,18609,24.6,56.1
1,2025-05-18T19:56:58.334Z,18609,24.87,71.26
0,2025-05-18T19:57:13.733Z,18610,24.6,55.73
1,2025-05-18T19:57:18.316Z,18610,24.90,72.39
0,2025-05-18T19:57:33.725Z,18611,24.6,56.10
1,2025-05-18T19:57:38.340Z,18611,24.90,72.81
0,2025-05-18T19:57:53.732Z,18612,24.6,57.93
1,2025-05-18T19:57:58.333Z,18612,24.91,73.36
0,2025-05-18T19:58:13.715Z,18613,24.8,57.68
1,2025-05-18T19:58:18.355Z,18613,24.90,73.53
0,2025-05-18T19:58:33.763Z,18614,24.8,56.69
1,2025-05-18T19:58:38.355Z,18614,24.91,73.39
0,2025-05-18T19:58:53.715Z,18615,24.8,58.42
1,2025-05-18T19:58:58.329Z,18615,24.91,73.64
0,2025-05-18T19:59:13.698Z,18616,24.8,59.49
1,2025-05-18T19:59:18.347Z,18616,24.91,74.6
0,2025-05-18T19:59:33.689Z,18617,24.9,60.82
1,2025-05-18T19:59:38.393Z,18617,24.93,74.31
0,2025-05-18T19:59:53.722Z,18618,24.11,62.18
1,2025-05-18T19:59:58.384Z,18618,24.93,74.33
0,2025-05-18T20:00:13.713Z,18619,24.9,60.61
1,2025-05-18T20:00:18.313Z,18619,24.94,74.80
0,2025-05-18T20:00:33.690Z,18620,24.11,62.63
1,2025-05-18T20:00:38.321Z,18620,24.94,74.83
0,2025-05-18T20:00:53.696Z,18621,24.11,64.12
1,2025-05-18T20:00:58.345Z,18621,24.98,75.35
0,2025-05-18T20:01:13.697Z,18622,24.11,64.77
1,2025-05-18T20:01:18.328Z,18622,24.98,76.6
0,2025-05-18T20:01:33.689Z,18623,24.13,64.68
1,2025-05-18T20:01:38.328Z,18623,25.1,76.63
0,2025-05-18T20:01:53.685Z,18624,24.13,65.9
1,2025-05-18T20:01:58.343Z,18624,25.1,77.18
0,2025-05-18T20:02:13.688Z,18625,24.11,63.14
1,2025-05-18T20:02:18.335Z,18625,25.2,77.55
0,2025-05-18T20:02:33.749Z,18626,24.11,64.59
1,2025-05-18T20:02:38.312Z,18626,25.1,77.36
0,2025-05-18T20:02:53.717Z,18627,24.13,64.41
1,2025-05-18T20:02:58.349Z,18627,25.0,76.93
0,2025-05-18T20:03:13.686Z,18628,24.15,65.41
1,2025-05-18T20:03:18.350Z,18628,24.98,76.61
0,2025-05-18T20:03:33.716Z,18629,24.15,63.8
1,2025-05-18T20:03:38.349Z,18629,24.98,76.50
0,2025-05-18T20:03:53.685Z,18630,24.13,64.47
1,2025-05-18T20:03:58.332Z,18630,25.0,76.66
0,2025-05-18T20:04:13.715Z,18631,24.15,65.94
1,2025-05-18T20:04:18.325Z,18631,25.0,76.58
0,2025-05-18T20:04:33.684Z,18632,24.17,66.53
1,2025-05-18T20:04:38.325Z,18632,24.98,76.23
0,2025-05-18T20:04:53.699Z,18633,24.18,66.23
1,2025-05-18T20:04:58.317Z,18633,24.94,75.13
0,2025-05-18T20:05:13.722Z,18634,24.18,65.53
1,2025-05-18T20:05:18.496Z,18634,24.94,74.64
0,2025-05-18T20:05:33.714Z,18635,24.18,65.35
1,2025-05-18T20:05:38.305Z,18635,24.94,74.47
0,2025-05-18T20:05:53.735Z,18636,24.20,66.15
1,2025-05-18T20:05:58.376Z,18636,24.93,74.19
0,2025-05-18T20:06:13.682Z,18637,24.20,65.59
1,2025-05-18T20:06:18.314Z,18637,24.91,73.45
0,2025-05-18T20:06:33.679Z,18638,24.22,65.68
1,2025-05-18T20:06:38.328Z,18638,24.91,73.22
0,2025-05-18T20:06:53.679Z,18639,24.22,66.18
1,2025-05-18T20:06:58.303Z,18639,24.91,73.22
0,2025-05-18T20:07:13.696Z,18640,24.22,64.56
1,2025-05-18T20:07:18.344Z,18640,24.94,73.67
0,2025-05-18T20:07:33.680Z,18641,24.24,64.35
1,2025-05-18T20:07:38.312Z,18641,24.94,73.86
0,2025-05-18T20:07:53.695Z,18642,24.25,64.50
1,2025-05-18T20:07:58.312Z,18642,24.94,74.3
0,2025-05-18T20:08:13.710Z,18643,24.24,63.61
1,2025-05-18T20:08:18.335Z,18643,24.95,74.14
0,2025-05-18T20:08:33.701Z,18644,24.25,64.71
1,2025-05-18T20:08:38.303Z,18644,24.93,73.59
0,2025-05-18T20:08:53.685Z,18645,24.25,65.6
1,2025-05-18T20:08:58.327Z,18645,24.93,73.11
0,2025-05-18T20:09:13.708Z,18646,24.27,65.41
1,2025-05-18T20:09:18.397Z,18646,24.91,73.3
0,2025-05-18T20:09:33.715Z,18647,24.27,65.21
1,2025-05-18T20:09:38.301Z,18647,24.93,72.78
0,2025-05-18T20:09:53.683Z,18648,24.27,64.20
1,2025-05-18T20:09:58.310Z,18648,24.91,72.25
0,2025-05-18T20:10:13.786Z,18649,24.29,64.71
1,2025-05-18T20:10:18.308Z,18649,24.91,71.99
